par_pctile,tier,tier_name,par_mean,k_mean,k_rank,k_top1pc,k_top5pc,k_top10pc,k_q5,k_q4,k_q3,k_q2,k_q1,k_nowork,married,k_median,k_median_nozero,count,tot_count,density
74,12,Less than two-year schools of any type,98400,29100,.4682142313653092,.0093457941,.018691588,.056074765,.13084112,.23364486,.20560747,.20560747,.22429907,.22429907,.56074768,24900,32900,107,10121,.010572078
74,13,Attending college with insufficient data,98300,39900,.556102952956735,.0084961765,.050612938,.11117854,.23522273,.24954484,.2133754,.1664037,.13545333,.12355869,.54387671,34400,38800,8239,942344,.0087430915
74,14.1,Late attender (ages 23-28),98300,28400,.4679363462410259,.0020403999,.02019996,.051826157,.13334014,.19771475,.23964497,.24994899,.17935115,.15874311,.43572739,23600,28800,9802,1239448,.0079083592
74,14.2,Never attended college (before year 2013),98400,26900,.4365875803609283,.0018376723,.019785605,.052312404,.12790199,.18683001,.20986217,.20410414,.27130169,.25225115,.38290966,20700,30700,16325,2866578,.0056949435
75,1,Ivy Plus,100400,132900,.7819136487093369,.14640884,.40055248,.519337,.66850829,.11878453,.069060773,.069060773,.074585631,.066298343,.53867406,79700,85200,362,52724,.0068659433
75,2,Other elite schools (public and private),100400,81500,.7259708002563278,.076828517,.24154887,.36693302,.5543946,.19483712,.089735709,.06883835,.092194222,.082360171,.57652122,61300,66100,1627,183973,.0088436892
75,3,Highly selective public,100500,62400,.6910156601511978,.029769706,.14735068,.26867628,.46433252,.24059165,.12244898,.090432502,.082194343,.073768958,.61055982,52600,55900,5341,393548,.013571407
75,4,Highly selective private,100500,72700,.7184691365766769,.04432505,.2008059,.34586969,.52988583,.20013432,.11618536,.077233039,.076561451,.073203489,.59637338,59400,63300,1489,134098,.01110382
75,5,Selective public,100500,49300,.634189700441978,.012999239,.080385268,.17319041,.33924755,.28315893,.16660029,.1156534,.095339827,.085635662,.6180613,43400,46300,27617,1944082,.014205677
75,6,Selective private,100500,52100,.6461860241433522,.013700648,.096199177,.19549204,.37021214,.27445492,.15041249,.1010607,.10385975,.093842074,.64363581,45800,49300,6788,486852,.013942636
75,7,Nonselective four-year public,100500,36100,.534449052259306,.0049382714,.032098766,.08747796,.20423281,.25185186,.22151676,.1717813,.15061729,.13862434,.54814816,32300,36700,2835,257854,.010994594
75,8,Nonselective four-year private not-for-profit,100500,36100,.5264261644046331,.0040000002,.045333333,.10533334,.212,.24133334,.184,.18666667,.176,.15333334,.57599998,31400,38100,750,55947,.013405545
75,9,Two-year (public and private not-for-profit),100500,37400,.5455798780733386,.0028990048,.034200422,.090613492,.21621092,.25632688,.21534905,.17143305,.14068009,.12771292,.5162971,33300,37500,25526,2021451,.012627563
75,10,Four-year for-profit,100500,37100,.5492554049836869,.0043215211,.038893692,.091616251,.23509076,.24200518,.2031115,.19014694,.12964563,.11927398,.45203114,34200,38300,1157,126025,.0091807181
75,11,Two-year for-profit,100400,38500,.5683665110924397,0,.040189128,.085106388,.27659574,.26004729,.18439716,.11347518,.16548464,.15130024,.44680852,37000,42600,423,42313,.0099969273
75,12,Less than two-year schools of any type,100600,26600,.4494331986471111,0,.012987013,.051948052,.15584415,.15584415,.22077923,.27272728,.19480519,.19480519,.51948053,21000,27000,77,10121,.0076079438
75,13,Attending college with insufficient data,100400,41100,.5657639813704075,.0071916138,.054485615,.11908825,.2529254,.24756217,.20087762,.17040467,.12823012,.11591906,.55034131,35500,39600,8204,942344,.0087059503
75,14.1,Late attender (ages 23-28),100400,28600,.4696537038718864,.001383862,.019693421,.053438365,.13423462,.20364062,.23621461,.24526294,.18064722,.15935704,.43485203,23600,29300,9394,1239448,.0075791804
75,14.2,Never attended college (before year 2013),100500,26500,.4365825782402815,.0018768768,.020583084,.053553555,.13063063,.18637387,.21108608,.19757257,.27433684,.25544295,.3866992,20800,30800,15984,2866578,.0055759866
76,1,Ivy Plus,102700,119000,.7524038024926537,.16190477,.37619048,.48571429,.62619048,.12857144,.085714288,.064285718,.095238097,.090476193,.50952381,76400,84700,420,52724,.0079660118
76,2,Other elite schools (public and private),102600,79200,.7382522635800803,.067241378,.24942529,.38563219,.57068968,.18333334,.10057472,.070689656,.074712642,.068390802,.58678162,63700,67500,1740,183973,.0094579095
76,3,Highly selective public,102700,64000,.6930830328142954,.034730971,.1535001,.27406874,.4619399,.24743566,.12236819,.087097354,.081158899,.072701097,.62461758,52300,55600,5557,393548,.01412026
76,4,Highly selective private,102700,70000,.7054275027941103,.037419356,.17612903,.30903226,.49806452,.23354839,.1,.076774195,.091612905,.082580641,.61096776,55800,59600,1550,134098,.011558711
76,5,Selective public,102700,49800,.637724535061288,.014087,.082858458,.17375146,.34159204,.28474852,.1709553,.10965207,.093052067,.083920293,.62159771,43600,46500,28253,1944082,.014532823
76,6,Selective private,102700,54100,.6532526737665857,.021108558,.10582998,.21223435,.38742101,.26407239,.14417002,.10884549,.095491096,.086875357,.63957494,47000,50000,6964,486852,.014304142
76,7,Nonselective four-year public,102700,36800,.5466990100147654,.0031002411,.03582501,.091629349,.2180503,.26386496,.20978299,.17258009,.13572167,.12400965,.54702032,34000,37500,2903,257854,.011258309
76,8,Nonselective four-year private not-for-profit,102700,37600,.538282794250027,.0064599486,.050387595,.12015504,.23514213,.21834625,.20801033,.17571059,.1627907,.1498708,.61886305,31200,38200,774,55947,.013834522
76,9,Two-year (public and private not-for-profit),102700,37300,.5472481049178611,.0042814668,.036788899,.09121903,.22029732,.25482658,.21716551,.1644004,.1433102,.12931615,.52222002,33500,37800,25225,2021451,.01247866
76,10,Four-year for-profit,102700,37900,.5610753517334302,.0008598452,.041272569,.092863284,.22871883,.26225281,.22184007,.17196904,.11521927,.10490112,.47463456,34000,37400,1163,126025,.0092283273
76,11,Two-year for-profit,102800,37100,.5619495675866469,0,.017766498,.09390863,.2284264,.27411169,.20812182,.16243656,.12690355,.11928934,.47969544,35400,40300,394,42313,.0093115587
76,12,Less than two-year schools of any type,102800,30600,.4796684700955467,0,.028571429,.085714288,.19047619,.18095237,.18095239,.23809524,.20952381,.19047619,.54285711,22800,31400,105,10121,.010374469
76,13,Attending college with insufficient data,102600,41600,.5675313155758356,.0084044002,.053269066,.12272896,.25546905,.24941292,.19861574,.16672847,.12977383,.11692003,.55852181,35700,39700,8091,942344,.008586037
76,14.1,Late attender (ages 23-28),102600,28600,.4708557891637055,.0017628912,.021375056,.053327456,.13618334,.20361394,.23226091,.24548259,.18245924,.16141473,.42573822,23700,29700,9076,1239448,.0073226145
76,14.2,Never attended college (before year 2013),102600,27700,.4379592573003572,.0024090109,.020509148,.055797905,.13301647,.19044209,.2013803,.20092455,.27423659,.25411811,.38882738,20700,31200,15359,2866578,.0053579565
77,1,Ivy Plus,104900,108300,.7591647291567973,.14644352,.3702929,.47698745,.62761509,.13598326,.077405863,.069037654,.089958161,.075313807,.57322174,73100,79600,478,52724,.0090660797
77,2,Other elite schools (public and private),105000,78300,.7241884819297014,.069042318,.23496659,.37583518,.55957687,.18374164,.088530064,.073496662,.094654791,.087973274,.5879733,62700,67400,1796,183973,.009762302
77,3,Highly selective public,104900,63600,.6986965856027846,.032974783,.14724034,.28037384,.46958208,.24898607,.11620525,.088873215,.076353379,.070357963,.62616819,53400,56500,5671,393548,.014409932
77,4,Highly selective private,105000,64700,.6927059318891174,.032298923,.16846105,.30398986,.48828372,.20899303,.11526283,.096263461,.091196962,.085497148,.59151363,54700,58300,1579,134098,.01177497
77,5,Selective public,104900,50400,.6388456089838162,.014156657,.084489979,.17732166,.34605932,.28223321,.16576096,.11131494,.094631545,.085424528,.62209684,43900,46800,28891,1944082,.014860999
77,6,Selective private,105000,51600,.6461331419450447,.015142606,.093207881,.19391355,.37474272,.26918554,.14966187,.10438107,.10202882,.092766836,.64054686,45800,49100,6802,486852,.013971392
77,7,Nonselective four-year public,105000,39400,.5486365882331606,.0062240665,.035961274,.090594746,.2257953,.25829875,.20366529,.16770402,.14453666,.13174275,.54045641,34000,38800,2892,257854,.01121565
77,8,Nonselective four-year private not-for-profit,104900,38300,.5470709800737974,.0072568939,.043541364,.10885341,.23367199,.25108853,.19738752,.1509434,.16690856,.14658926,.59941947,34000,40500,689,55947,.012315227
77,9,Two-year (public and private not-for-profit),104900,37900,.5544840974378321,.0040529263,.039059084,.096515276,.22883141,.25600985,.21492431,.16402432,.13621011,.12266062,.52068186,34100,38400,25167,2021451,.012449968
77,10,Four-year for-profit,105000,39900,.5723604791060867,.0053003533,.046819787,.11042403,.24823321,.270318,.20141342,.15547703,.12455831,.11307421,.48144877,35700,39700,1132,126025,.0089823445
77,11,Two-year for-profit,105000,39800,.5931591129868374,0,.025316456,.091139242,.25569621,.32151899,.17974684,.12151898,.12151898,.11392406,.47088608,40900,44300,395,42313,.0093351929
77,12,Less than two-year schools of any type,105100,24600,.4338207965561974,0,.01904762,.047619049,.095238097,.17142858,.22857143,.33333334,.17142858,.17142858,.48571429,18100,25100,105,10121,.010374469
77,13,Attending college with insufficient data,104900,43000,.5693217615894231,.0088089779,.05454326,.12115362,.25509834,.25401232,.19946904,.16206107,.12935925,.11753349,.55894774,36200,40500,8287,942344,.0087940283
77,14.1,Late attender (ages 23-28),104900,29000,.4720458654659578,.0019298445,.023158133,.058803495,.1450789,.19729821,.23317063,.23930071,.18515155,.16142581,.42422521,23900,29500,8809,1239448,.0071071959
77,14.2,Never attended college (before year 2013),104900,27000,.4419854822282449,.0019489247,.019018818,.054973118,.13729839,.19428764,.20141129,.1938844,.27311829,.25275537,.38514784,21300,31600,14880,2866578,.0051908582
78,1,Ivy Plus,107400,137100,.7642094438120456,.16321839,.38390803,.51494253,.63448274,.13563219,.08275862,.062068965,.085057467,.078160919,.50804597,79200,87500,435,52724,.0082505122
78,2,Other elite schools (public and private),107300,83300,.7445633199181627,.076923072,.27315542,.41391942,.59079015,.17268446,.088435374,.070643641,.077446364,.070643641,.57718474,65700,69700,1911,183973,.010387394
78,3,Highly selective public,107300,65200,.6975999845413826,.02961584,.15434083,.28380436,.46691486,.25266543,.11575563,.086478256,.078185819,.06972415,.63310206,52700,56100,5909,393548,.015014687
78,4,Highly selective private,107300,66500,.7080346343558055,.035928145,.18323353,.31197605,.51077843,.21137723,.11077844,.090419158,.076646708,.067664668,.59341317,56200,59200,1670,134098,.012453578
78,5,Selective public,107300,51500,.6439638519668607,.013292886,.087221786,.18531647,.35669246,.28116161,.16244589,.10906984,.090630218,.082075052,.62169808,44400,47300,29339,1944082,.015091442
78,6,Selective private,107300,54200,.6546805010445768,.021143414,.10752539,.21059953,.39685631,.25399917,.1486994,.10251773,.097927392,.090276815,.64723885,47400,51000,7189,486852,.014766295
78,7,Nonselective four-year public,107300,37900,.5593753793084564,.0034211427,.033527199,.08894971,.23195347,.26753336,.20971604,.15429354,.13650359,.12418748,.53472459,35200,39300,2923,257854,.011335872
78,8,Nonselective four-year private not-for-profit,107300,37100,.5283623561833131,.010854817,.046132971,.10854816,.21845318,.21438263,.19674355,.2184532,.15196744,.13839892,.5970149,30800,35600,737,55947,.013173182
78,9,Two-year (public and private not-for-profit),107300,37300,.5507063691056262,.0030550708,.037295669,.094746865,.22258371,.25622916,.21829869,.16275194,.1401365,.12767814,.51341057,33700,38100,25204,2021451,.012468272
78,10,Four-year for-profit,107400,39400,.5636944732529051,.0053908359,.044025157,.12488769,.24887691,.25876012,.18418688,.16891284,.13926326,.12219228,.46001798,35600,40100,1113,126025,.0088315811
78,11,Two-year for-profit,107400,38400,.575434139573574,.0025575447,.017902812,.10230179,.26086956,.27621484,.1943734,.13043478,.13810742,.12787724,.50639385,37500,41300,391,42313,.009240659
78,12,Less than two-year schools of any type,107300,33700,.5032887955422927,.0087719299,.03508772,.078947373,.21052632,.21929824,.18421052,.16666667,.21929824,.21052632,.49122807,29500,37900,114,10121,.01126371
78,13,Attending college with insufficient data,107200,41600,.5706025891521378,.009263834,.055335969,.12092391,.25209981,.2570405,.20541008,.15822628,.12722331,.11536561,.55335969,36200,40200,8096,942344,.0085913427
78,14.1,Late attender (ages 23-28),107300,29300,.4749787463108511,.002611896,.021607503,.056749377,.14080495,.20776445,.23423958,.23032174,.18686929,.16431201,.43606791,24300,30100,8423,1239448,.0067957672
78,14.2,Never attended college (before year 2013),107300,26800,.434883014002604,.0021954675,.021175638,.054886684,.13314448,.19213881,.19263455,.19447592,.28760624,.26728046,.3792493,20100,31500,14120,2866578,.0049257339
79,1,Ivy Plus,109800,125500,.7850035108819886,.17058824,.39215687,.50588232,.67450976,.12745099,.072549023,.047058824,.078431375,.074509807,.5411765,77700,86900,510,52724,.0096730143
79,2,Other elite schools (public and private),109800,81200,.7317906639940428,.065044686,.22889772,.37884808,.56653428,.18520358,.083416089,.085402183,.079443894,.072989076,.5938431,63300,67100,2014,183973,.010947258
79,3,Highly selective public,109800,65900,.7014327543727053,.037271217,.16505824,.28968385,.47737104,.23893511,.11896838,.082695507,.082029946,.072712146,.62595671,54100,57000,6010,393548,.015271327
79,4,Highly selective private,109800,67500,.7032755067099907,.040386803,.18771331,.32707623,.5079636,.21331058,.10750853,.073378839,.097838454,.089874856,.60125142,57100,61400,1758,134098,.013109815
79,5,Selective public,109800,50600,.6415444259927313,.014025104,.085322171,.18175732,.3536067,.27916318,.16435146,.10838494,.094493724,.085924685,.62333053,44600,47600,29875,1944082,.01536715
79,6,Selective private,109800,53200,.6487216428341384,.01802901,.1018029,.20577471,.39040262,.25294834,.14558764,.11034296,.10071845,.089060597,.64389318,46600,50400,7377,486852,.015152449
79,7,Nonselective four-year public,109800,38000,.5487433004724523,.0057081701,.045308597,.099892974,.22975384,.24687834,.21869425,.15733144,.14734213,.13200143,.53514093,33700,38200,2803,257854,.010870493
79,8,Nonselective four-year private not-for-profit,109800,36600,.5358126543295141,.0026178011,.034031413,.11256545,.2565445,.20287958,.18848167,.17408377,.17801048,.16492146,.58769631,32600,38700,764,55947,.013655782
79,9,Two-year (public and private not-for-profit),109800,37500,.5489722240374156,.0036662151,.03690125,.093847133,.221009,.25488165,.21602774,.16741054,.14067107,.12568742,.51247311,33600,37800,25094,2021451,.012413856
79,10,Four-year for-profit,109900,38900,.5672569182124807,.0017482517,.044580419,.11188811,.23951049,.26486012,.20541957,.16783217,.12237763,.11538462,.45541957,35800,38800,1144,126025,.0090775639
79,11,Two-year for-profit,110000,37900,.5576232925621316,.0077319588,.033505157,.082474232,.23453608,.28865981,.16752578,.18298969,.12628865,.12113402,.45360824,37100,40400,388,42313,.0091697583
79,12,Less than two-year schools of any type,109900,38000,.5298394996980773,.028037382,.046728972,.093457945,.17757009,.22429906,.28971961,.16822429,.14018692,.14018692,.56074768,30800,35200,107,10121,.010572078
79,13,Attending college with insufficient data,109700,42000,.5738635946800323,.010070869,.060176551,.13017531,.2665672,.24319284,.2066393,.15541464,.128186,.11699615,.55563843,36000,40300,8043,942344,.0085351001
79,14.1,Late attender (ages 23-28),109800,29000,.4721437658254051,.0020393475,.020633398,.056741841,.14023513,.20237525,.23320538,.24148272,.18270153,.16134837,.42766315,24100,29600,8336,1239448,.0067255744
79,14.2,Never attended college (before year 2013),109800,32900,.4414578634381531,.0023220973,.021947565,.057677902,.13513109,.19318351,.20187266,.19782771,.27198502,.25250936,.39325842,21200,31300,13350,2866578,.0046571209
80,1,Ivy Plus,112400,142700,.7553926408499214,.15678777,.38049713,.48757172,.6195029,.13957936,.076481834,.074569792,.089866161,.080305927,.58699811,75800,83900,523,52724,.009919581
80,2,Other elite schools (public and private),112400,83300,.7377624742932898,.081593007,.24623604,.38173872,.57503641,.18164158,.083535701,.085964061,.073822245,.067508496,.58232152,64100,68500,2059,183973,.01119186
80,3,Highly selective public,112400,65100,.6964939761139328,.032989692,.1555908,.28485331,.46788263,.24885012,.1146709,.08342585,.0851705,.077398889,.63013482,53100,56500,6305,393548,.016020918
80,4,Highly selective private,112400,66100,.7107329281042906,.033350978,.17151932,.31921652,.50291157,.21969296,.12122816,.084171519,.071995765,.065643199,.59396505,56100,59400,1889,134098,.014086713
80,5,Selective public,112400,51500,.6433170302807932,.015108843,.08886385,.18190253,.35588616,.2819986,.16073026,.1067559,.094629072,.086014383,.62277591,44700,47700,30181,1944082,.015524551
80,6,Selective private,112500,53700,.6529432935617338,.017039258,.10346238,.21101418,.39094874,.26117775,.1434024,.10414395,.10032716,.091194108,.64108509,46900,50200,7336,486852,.015068234
80,7,Nonselective four-year public,112400,39800,.5607959279009437,.0046494994,.041130185,.10300429,.2353362,.25751072,.21316166,.16595136,.12804006,.11266094,.53862661,34600,38700,2796,257854,.010843346
80,8,Nonselective four-year private not-for-profit,112400,36400,.5201981309040731,.0077220076,.050193053,.10038611,.23680824,.20463321,.18790218,.17631918,.19433719,.17503217,.61904758,30600,37600,777,55947,.013888144
80,9,Two-year (public and private not-for-profit),112400,38200,.5547209507219653,.0042251819,.041165344,.10116293,.22948775,.26015049,.20860328,.16325299,.13850549,.12502515,.51482838,34300,38600,24851,2021451,.012293644
80,10,Four-year for-profit,112500,40600,.5692895020002834,.0036429875,.045537341,.11930783,.26320583,.2431694,.20582877,.16120219,.1265938,.11384335,.42987248,35600,39500,1098,126025,.0087125571
80,11,Two-year for-profit,112600,40200,.57062552209846,.0025974028,.041558441,.10649351,.27532467,.27012986,.17662337,.11688311,.16103896,.15064935,.47272727,37800,43200,385,42313,.0090988586
80,12,Less than two-year schools of any type,112600,30100,.4617229865808442,0,.051282052,.07692308,.1923077,.15384616,.20512821,.21794872,.23076923,.20512821,.3974359,23500,32500,78,10121,.0077067483
80,13,Attending college with insufficient data,112300,41500,.5712448409975509,.0084889643,.054329369,.11896677,.25733688,.25224349,.20288624,.15837982,.12915353,.11751153,.55323792,36200,40900,8246,942344,.0087505197
80,14.1,Late attender (ages 23-28),112400,29800,.4775154995446437,.001871958,.022463497,.059403472,.15225258,.19792837,.22850367,.23986022,.18145514,.15899163,.43703979,24500,30100,8013,1239448,.006464975
80,14.2,Never attended college (before year 2013),112400,27000,.4404495581549027,.0017642096,.023778478,.05890926,.13829869,.18861702,.19966249,.20081307,.27260873,.25258878,.38352382,20800,31400,13037,2866578,.0045479313
81,1,Ivy Plus,115200,131700,.8081289825053436,.17879418,.38461539,.50103951,.69438672,.14553015,.058212057,.04989605,.051975053,.04989605,.55093557,77500,82200,481,52724,.0091229798
81,2,Other elite schools (public and private),115200,80800,.7228565624122333,.073907167,.25236595,.37314105,.5691753,.16403785,.087877423,.084722854,.094186574,.087877423,.57007658,62600,67800,2219,183973,.012061552
81,3,Highly selective public,115200,65300,.7021526424342252,.033312865,.16027018,.28553885,.47589806,.247467,.11529014,.082437828,.078906968,.071384713,.63371199,53800,56700,6514,393548,.016551983
81,4,Highly selective private,115200,67300,.7138669408481166,.039811417,.17391305,.31691986,.51807231,.21477214,.10110006,.091671035,.074384496,.069146149,.60555261,57200,60500,1909,134098,.014235857
81,5,Selective public,115200,52300,.6431353990972839,.015501105,.089594439,.18529832,.35945016,.27531523,.16056804,.11023008,.094436504,.085402317,.61919928,44800,47900,30772,1944082,.01582855
81,6,Selective private,115200,54000,.6591680525262696,.017111022,.1025335,.20944422,.39554319,.26780739,.14564267,.097493038,.093513727,.083565459,.649423,47500,50500,7539,486852,.015485199
81,7,Nonselective four-year public,115200,35900,.5377996482375945,.0024449879,.036674816,.091512397,.20957038,.2567237,.21026894,.17045058,.15298638,.13831645,.51344746,32600,37400,2863,257854,.011103182
81,8,Nonselective four-year private not-for-profit,115200,37700,.5337743527009573,.0068119895,.044959128,.11989101,.22343324,.21934605,.20435968,.19891009,.15395096,.14441417,.58991826,31300,36500,734,55947,.01311956
81,9,Two-year (public and private not-for-profit),115200,37900,.5538400450876119,.0041753654,.038983461,.096434884,.23157218,.25586158,.20868798,.16384295,.14003533,.12562229,.51529628,34300,38700,24908,2021451,.012321842
81,10,Four-year for-profit,115200,40000,.5729533704158968,.0037348273,.044817928,.11671335,.27357611,.24276377,.20261438,.15686274,.12418301,.11111111,.44817927,35700,39700,1071,126025,.0084983138
81,11,Two-year for-profit,115300,39200,.573742383959721,.0028490028,.028490029,.099715099,.23931624,.32478634,.16524217,.13105413,.13960114,.12535612,.47293448,38200,41600,351,42313,.0082953228
81,12,Less than two-year schools of any type,115300,32200,.5020655084910044,0,.032258064,.064516127,.16129033,.30107528,.15053764,.1935484,.19354838,.1827957,.44086021,31500,35700,93,10121,.009188815
81,13,Attending college with insufficient data,115100,42500,.5726621524799297,.0099274535,.060073819,.12460227,.26269567,.25111365,.19842179,.15667558,.13109329,.11938399,.55581009,36500,40900,7857,942344,.0083377194
81,14.1,Late attender (ages 23-28),115100,29300,.4746596417550157,.0024550976,.025067838,.061765086,.1501486,.19899212,.22328466,.24370074,.18387389,.16139036,.42654088,23900,29600,7739,1239448,.0062439088
81,14.2,Never attended college (before year 2013),115100,27500,.4405575323224328,.0027946343,.024992015,.063877359,.14436282,.18779942,.18811882,.20137337,.27834558,.25734589,.38230598,20600,32000,12524,2866578,.0043689725
82,1,Ivy Plus,118100,121200,.7474354164229154,.17460318,.37213403,.49382716,.63315696,.098765433,.082892418,.10405644,.081128746,.074074075,.52204585,77100,81600,567,52724,.010754116
82,2,Other elite schools (public and private),118100,81800,.7413845576111624,.074563272,.26842779,.40519813,.59309757,.16446528,.08095441,.086493395,.074989349,.068598211,.58713251,65900,69900,2347,183973,.012757307
82,3,Highly selective public,118100,65300,.7086519896224658,.032987885,.16114436,.29528537,.49160707,.24098672,.109765,.083491459,.074149758,.067581378,.62939715,55000,58300,6851,393548,.017408296
82,4,Highly selective private,118200,72100,.7125615575043476,.049320582,.18218419,.31907398,.52591842,.20986412,.0981379,.075993963,.090085559,.083039761,.62757927,58700,61900,1987,134098,.014817522
82,5,Selective public,118200,51600,.6458111916516029,.015732484,.090828024,.18636943,.36248407,.27636942,.16130573,.10707006,.092770696,.083789811,.62601912,45100,48100,31400,1944082,.016151583
82,6,Selective private,118200,55500,.6568830718486565,.018670551,.11069915,.21477754,.39698094,.26390359,.13877119,.10076801,.099576272,.088718221,.65386653,47600,50800,7552,486852,.015511901
82,7,Nonselective four-year public,118100,36600,.540358611473169,.0022497189,.035995498,.096362956,.2208474,.25234345,.20659918,.1672291,.15298088,.14135733,.53805774,33400,38500,2667,257854,.010343063
82,8,Nonselective four-year private not-for-profit,118200,38600,.5381143098798609,.0098591549,.050704226,.12394366,.24929577,.23098591,.17464788,.16056338,.18450704,.16760564,.54929578,33900,39200,710,55947,.012690582
82,9,Two-year (public and private not-for-profit),118200,38100,.5551391122630228,.0036801877,.040401179,.099850364,.2312452,.25700653,.21231851,.15958264,.13984713,.12589477,.51542848,34300,38700,24727,2021451,.012232303
82,10,Four-year for-profit,118200,41200,.5714275568969972,.0064279158,.055096418,.13314968,.26262626,.25528008,.18365473,.16437098,.13406795,.12580349,.49770433,36400,41100,1089,126025,.0086411424
82,11,Two-year for-profit,118300,42700,.6073940396366822,0,.044321328,.13850416,.31301939,.25484765,.20498614,.12188366,.10526316,.099722989,.43490306,39600,42900,361,42313,.008531657
82,12,Less than two-year schools of any type,118400,26400,.4485501646346862,0,0,.045977011,.13793103,.18390805,.21839081,.21839081,.24137932,.22988506,.42528737,23400,32700,87,10121,.0085959882
82,13,Attending college with insufficient data,118000,43500,.5804691232075154,.010373444,.064963691,.13965249,.28189835,.24027489,.19489108,.15728734,.12564833,.11294087,.56198132,37000,41000,7712,942344,.0081838481
82,14.1,Late attender (ages 23-28),118100,30400,.4826556042439218,.0033253524,.026868848,.066906095,.15602554,.20750199,.22372971,.23224261,.18050013,.16068104,.42524606,25000,30800,7518,1239448,.0060656033
82,14.2,Never attended college (before year 2013),118100,29300,.4412753209082973,.002583764,.023587264,.062010337,.14452408,.18603101,.1934489,.19853309,.27746293,.25920987,.38589767,20800,31700,11998,2866578,.0041854782
83,1,Ivy Plus,121300,121000,.7574373261895185,.15231788,.36754966,.48509935,.63245034,.13907285,.06456954,.059602648,.10430463,.092715234,.53973508,74100,81300,604,52724,.011455883
83,2,Other elite schools (public and private),121300,86600,.7292239591242864,.077254899,.26509804,.39725491,.57058823,.17372549,.084705882,.079215683,.091764703,.083137251,.60117644,64300,68900,2550,183973,.01386073
83,3,Highly selective public,121300,66000,.7101985153672399,.036779325,.16628799,.30360693,.49971598,.23430844,.10891792,.079096846,.077960804,.069298498,.6361829,55700,59000,7042,393548,.017893624
83,4,Highly selective private,121300,69100,.7120773976211875,.045454547,.19515811,.32855731,.51630437,.21590909,.097826086,.083498023,.086462453,.078557312,.61363637,57000,61400,2024,134098,.015093439
83,5,Selective public,121300,52900,.6494998683202434,.015912451,.093713641,.19208151,.37378535,.27349916,.15245762,.10704739,.093210474,.085002676,.62681216,45900,49000,31799,1944082,.01635682
83,6,Selective private,121400,54700,.657655243600821,.020226434,.11003689,.21880168,.40516475,.25696477,.13446127,.099224016,.10418522,.093372345,.64851797,48000,51600,7861,486852,.016146591
83,7,Nonselective four-year public,121300,37200,.5424924589452005,.0056882822,.042472508,.10656048,.22487675,.24080394,.21198331,.16989003,.15244596,.13765642,.54379982,32300,37900,2637,257854,.010226717
83,8,Nonselective four-year private not-for-profit,121300,37300,.5299116788648732,.005471956,.050615594,.10943913,.24623804,.1997264,.19151847,.18331054,.17920657,.1614227,.59781122,31100,38800,731,55947,.013065937
83,9,Two-year (public and private not-for-profit),121300,38800,.556246690302336,.0040578758,.043120056,.10357831,.23445505,.25396565,.20904209,.16465139,.13788581,.12407263,.51821947,34400,38700,24397,2021451,.012069053
83,10,Four-year for-profit,121400,39400,.5647077667138782,.0037807184,.054820418,.12003781,.24574669,.26181474,.2041588,.15784499,.13043478,.11909263,.42438564,35400,39100,1058,126025,.0083951596
83,11,Two-year for-profit,121600,37000,.5609735453688507,0,.024657534,.071232878,.24931507,.28767124,.15616439,.15068494,.15616439,.13972603,.42465752,38000,42000,365,42313,.0086261909
83,12,Less than two-year schools of any type,121200,33600,.4984562116835713,.01111111,.077777781,.088888891,.18888889,.18888889,.19999999,.23333333,.18888889,.17777778,.4222222,25400,32400,90,10121,.0088924021
83,13,Attending college with insufficient data,121100,43800,.5833410854863952,.01138253,.065225735,.13761351,.27497122,.26205397,.18531781,.15270495,.12495204,.11599949,.55953449,38000,42300,7819,942344,.008297395
83,14.1,Late attender (ages 23-28),121300,30900,.4818790920479018,.0032028966,.027015736,.063640162,.15666342,.20498538,.22559533,.22893748,.18381841,.16404401,.43085921,25400,30900,7181,1239448,.0057937084
83,14.2,Never attended college (before year 2013),121200,28000,.4362277584001872,.002715487,.025052557,.059390329,.14514716,.1779082,.19262438,.19796777,.28635249,.26541695,.37447444,19900,31600,11416,2866578,.003982449
84,1,Ivy Plus,124700,124600,.7755555917428673,.15015975,.35782748,.50479233,.65974438,.13897763,.062300321,.062300317,.076677315,.068690099,.55750799,76700,81400,626,52724,.011873151
84,2,Other elite schools (public and private),124700,84600,.7330517328725194,.076044127,.26162332,.39637509,.57880223,.16706067,.090228528,.080378249,.083530337,.077226162,.57722616,64300,68800,2538,183973,.013795502
84,3,Highly selective public,124700,66900,.7070404635070023,.038303696,.17920657,.30875513,.50123119,.22585499,.10930233,.080164157,.08344733,.076060191,.63119018,55900,59500,7310,393548,.018574608
84,4,Highly selective private,124700,67600,.7069135241672422,.042201836,.18990827,.32018349,.52064222,.20183486,.099541284,.09587156,.082110092,.075688072,.61513758,58000,61200,2180,134098,.016256768
84,5,Selective public,124700,52600,.6496437410903074,.016586576,.094651997,.19556658,.37324443,.27388,.15436366,.10488296,.093628891,.084172994,.62681758,45700,48700,32255,1944082,.016591378
84,6,Selective private,124800,55500,.662119394435996,.018468022,.10882499,.2235994,.40927121,.25855231,.13299455,.10436291,.094819039,.086886466,.64105105,48100,51500,8068,486852,.016571771
